calcn_r_Right_GRF_Fx,calcn_r_Right_GRF_Fy,calcn_r_Right_GRF_Fz,calcn_r_Right_GRF_px,calcn_r_Right_GRF_py,calcn_r_Right_GRF_pz,calcn_r_Right_GRF_Tx,calcn_r_Right_GRF_Ty,calcn_r_Right_GRF_Tz,calcn_l_Left_GRF_Fx,calcn_l_Left_GRF_Fy,calcn_l_Left_GRF_Fz,calcn_l_Left_GRF_px,calcn_l_Left_GRF_py,calcn_l_Left_GRF_pz,calcn_l_Left_GRF_Tx,calcn_l_Left_GRF_Ty,calcn_l_Left_GRF_Tz
0.00494114610102565,0.0218071103126184,0.00138982853142292,0.250992231261242,-0.0300601622292436,0.00432531108146586,0,0.532508898393235,0,0,0,0,-0.0362320236902554,-0.0714676136888669,0.0148900562630367,0,0,0
0.00222551727685484,0.00765458397567158,0.000813920813076459,0.256175582701159,-0.0301259007456679,0.00639579149392796,0,0.391201497326732,0,0,0,0,-0.0366811116891359,-0.0703282500912721,0.0139925086232619,0,0,0
0.000905234049613814,0.00220274455886089,0.000333891054352714,0.26147625215824,-0.0301810493627369,0.00862652816013801,0,0.1834553278207,0,0,0,0,-0.0368515678976443,-0.0690020370084705,0.0132009824899323,0,0,0
-3.82876744190576e-11,-5.98314677490846e-11,-1.11625873926871e-11,0.266850410544802,-0.0301703776692781,0.0110300526728995,0,-8.24999586317679e-09,0,0,0,0,-0.0368406284369497,-0.0674063591654926,0.0125983940692902,0,0,0
-4.76269180837016e-12,-7.43240372807624e-12,-1.39531992577605e-12,0.272223342687557,-0.0300874463077407,0.0138533017600358,0,-1.03124689738169e-09,0,7.74126923721486e-14,-6.22721464145332e-16,-2.60117866637146e-14,-0.0366338250328247,-0.0655558113959526,0.0121777998792277,0,-1.25002033896854e-11,0
0,0,0,0.27748452508403,-0.029986054901211,0.0167822840380882,0,0,0,5.27207535024721e-05,0.00018107363122925,-1.29132676027188e-05,-0.0363172535158056,-0.0632660958164652,0.0118931578757735,0,0.0258232945802325,0
0,0,0,0.282553301301999,-0.0299625347465874,0.019642881863024,0,0,0,0.000699023996683132,0.00921322559437478,0.000595479357678378,-0.035831437512941,-0.0607810076000555,0.0115241793839959,0,0.0733139853236422,0
0,0,0,0.28744658875,-0.0299927284375001,0.0223832296875002,0,0,0,0.00146147672445386,0.0287297994190376,0.00187016303595467,-0.0350517312499996,-0.0581745115624998,0.0109878459375007,0,0.195422056562475,0
0,0,0,0.291790369112239,-0.0301344371207715,0.0249666544158051,0,0,0,0.0110212846406126,0.14501458758247,0.00182934137666117,-0.021742141212557,-0.0576850759579235,0.00630889345524391,0,-0.0306635105128705,0
0,0,0,0.295752153559641,-0.0304113862078864,0.0273281099354438,0,0,0,0.0204634077455662,0.309015301662829,0.000903211216384787,-0.00652121449108962,-0.0572811466720105,0.00362937863102061,0,-0.414336940110636,0
0,0,0,0.299264757821416,-0.0309004441343834,0.0294092964320976,0,0,0,0.0282883586745544,0.521697132319972,-0.000762548935375701,0.0102117593019489,-0.0570359181406434,0.00270124355391189,0,-0.938844218611791,0
0,0,0,0.30200903903134,-0.0318179129146065,0.0309461496416797,0,0,0,0.0249054375137003,0.772462109814547,-0.00317012941668427,0.0212706927274203,-0.0556173940644332,0.00272542274141179,0,-1.64907397379938,0
0,0,0,0.304171697985849,-0.0330607233996214,0.0322211215029407,0,0,0,0.00842966453805805,0.998095099102271,-0.00570771050521596,0.0355561550440599,-0.0546654700596093,0.00132447544591458,0,-2.65189838126787,0
0,0,0,0.305720032807042,-0.0346348922798275,0.03334791271675,0,0,0,-0.0217454700726764,1.18695349844614,-0.00750485663535952,0.0512583927140947,-0.0537315995387065,-4.41904135587128e-05,0,-3.77099623039054,0
0,0,0,0.306542276821642,-0.0365381419302417,0.0343420780452334,0,0,0,-0.0653040243056206,1.31778358802707,-0.00686096521494698,0.0684168800804237,-0.0528365684949454,-0.00184960517594519,0,-4.59279353763161,0
0,0,0,0.306699018390822,-0.0386426801954956,0.0352867342901725,0,0,0,-0.112498732997808,1.41729800470578,-0.00067531665500328,0.0842442695506277,-0.0518150519280807,-0.00389104134167936,0,-4.58560731270802,0
0,0,0,0.30628445579918,-0.0407487552986609,0.0361684381530123,0,0,0,-0.156119320670777,1.5002568574086,0.00846870888873146,0.097784992882434,-0.0506699379357091,-0.00588785495060102,0,-4.26354666570744,0
0,0,0,0.305325937250121,-0.0427878528893241,0.0369914900734466,0,0,0,-0.191255072748369,1.58702552696853,0.0191273474779669,0.109060089532095,-0.0495604174389295,-0.0077325162901184,0,-4.03773700087759,0
0,0,0,0.303769506828386,-0.0446930873874513,0.0377868360310141,0,0,0,-0.213480343097308,1.68479192196944,0.0306678183941494,0.11820352080212,-0.0486194255103185,-0.00922070418790943,0,-3.68344589395227,0
0,0,0,0.301718516528446,-0.0463586075848468,0.0386447005711676,0,0,0,-0.221832921438245,1.79119207023696,0.041737794796931,0.125461786925353,-0.0478744822100122,-0.0103719626064214,0,-3.3455778544986,0
0,0,0,0.299199151609441,-0.0478592588230911,0.0395267687339519,0,0,0,-0.218284821891774,1.8986458545982,0.0506851256995064,0.131252710758578,-0.0472979581344427,-0.0112477599411246,0,-3.3843699809601,0
