pelvis_tilt_moment,pelvis_list_moment,pelvis_rotation_moment,pelvis_tx_force,pelvis_ty_force,pelvis_tz_force,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,lumbar_extension_moment,lumbar_bending_moment,lumbar_rotation_moment,knee_angle_r_moment,knee_angle_r_beta_force,knee_angle_l_moment,knee_angle_l_beta_force,ankle_angle_r_moment,ankle_angle_l_moment,subtalar_angle_r_moment,subtalar_angle_l_moment,mtp_angle_r_moment,mtp_angle_l_moment
0.00940556091534734,0.0197810633205826,0.00708698123602074,0.0172142290242731,0.0793732942910695,0.0289763814624648,0.0564532864239042,0.252056537347932,0.118759887871346,0.137304045831284,0.126897516863633,0.0430944372275286,0.118120566042589,0.105105125566871,0.0948039807499262,0.230024474764361,4.17709545165325e-05,0.0433511267012913,0.000159862899360748,0.453855546076886,0.00836890823204645,0.173281633366367,0.00480763677412372,0.000493152922178101,0.000439422682103191
0.0141215986577156,0.023471359079016,0.0122648820170472,0.0204179101470755,0.102890970744055,0.0260904040030761,0.0522380812100281,0.277925723008252,0.132677063148552,0.110367457393912,0.142167692331145,0.0524599963590936,0.121415078508535,0.116137070374289,0.096324747529706,0.264814179620306,6.14493298689745e-05,0.041868866625325,0.000167392678817149,0.481173889083456,0.00771761197717484,0.186279380693299,0.00509489125530498,0.000493572075136217,0.000454111538471816
0.015634100105721,0.0131268121801194,0.0161385249782094,0.0216110552615799,0.135902717383637,0.03234756135555,0.0631414056124226,0.305014368424305,0.141402427519816,0.0974953221168045,0.158520724452035,0.0616205148818067,0.115769316172247,0.125545760494255,0.0919528144530606,0.279585285096329,0.000108693885571764,0.0412627065797204,0.000172136546966781,0.506492019826403,0.00742610869648151,0.198898574390201,0.00533351445093228,0.000494272630405635,0.000482004696593921
0.0159591588734383,0.00827984023683664,0.0158015375765385,0.0348428836217925,0.10842012219202,0.0174982699140179,0.0879448668042281,0.320099166007527,0.14955315169864,0.0829851935794823,0.168949741774783,0.0689501662530198,0.109462471742958,0.131018057050034,0.0847046388825302,0.308038405081124,0.000162496880507345,0.049909742656582,0.00017488206217818,0.53274328005174,0.00749236846224177,0.210846852400881,0.00542817165150913,0.000486477549684176,0.000499736688509342
0.0206565888083299,0.0226576089030777,0.0132944511295462,0.0384604876680871,0.177270728424283,0.0254561832751614,0.112869282947623,0.324390641270292,0.152019221541754,0.0795946690783367,0.182280593834436,0.0767246643382153,0.104859035544936,0.126638227751737,0.0770553218272582,0.333061188007212,0.000211238510541613,0.0602004606049691,0.00017232185869924,0.556489954437477,0.00756346703442192,0.223117129532048,0.0055825423001561,0.000451931751133811,0.000522424475006201
0.0122615644758748,0.013928519777517,0.0128946722132823,0.0242454859398992,0.10207186639783,0.0208472770955535,0.126380294152677,0.333256116373929,0.155844293129611,0.0778859157169076,0.192271725670582,0.0817079781294294,0.0998857198981296,0.11216389388229,0.0707052751800432,0.322184034685452,0.000239702906584259,0.065225357886843,0.000167543283888494,0.570773225216153,0.0065682070545752,0.236370503428896,0.00569750939284758,0.000405917041927324,0.000530718288070723
0.0137483861964717,0.0029125754658661,0.0160509825733073,0.019078235224614,0.0955625310397713,0.0107107547538781,0.125529492837087,0.328235790155086,0.160868178244352,0.0670190262330143,0.198083456713331,0.0842470763654093,0.0951787386732704,0.0965618519056298,0.0662498745940499,0.324673329119179,0.00026346234186695,0.0674597891804739,0.000159586426078202,0.583105506757899,0.00571226814629754,0.248998305418209,0.00578509588282397,0.000374603651633804,0.000533757895718094
0.0230015982742124,0.0100774137810872,0.0197627990843723,0.030094688397372,0.135269798097824,0.0173760790173799,0.132964208452633,0.329744615620801,0.167075486361221,0.0634403567707612,0.201197485175002,0.0853474078083671,0.0870240616398019,0.0824156084257792,0.0649752102782623,0.328539520140807,0.000280808780030599,0.0693612544512057,0.000152754462601469,0.584420938283671,0.0049496308919133,0.262419445842893,0.00581537692240022,0.00033670326463687,0.000529861060548509
0.0210322062693561,0.00778767955992665,0.0213814525161395,0.026451909333102,0.0707753422361173,0.0136892093154072,0.155372115665077,0.339953121848975,0.173031113700031,0.0559017142879621,0.198229176293062,0.0831603748778103,0.0860405599009516,0.078875709748598,0.0668422037057579,0.359314781194539,0.0002859001022776,0.0698394946808204,0.000146491424567615,0.569849684156767,0.0040002788033676,0.274712252751926,0.0057037036632697,0.000263878839803829,0.000502354353424266
0.01994765348771,0.00791631323729861,0.022385529433498,0.0175056670501322,0.141418336176121,0.0135429210925357,0.181011985977706,0.337523000550356,0.172110376254539,0.0519491869667362,0.19424069833924,0.0809820962344185,0.101911174571998,0.0871047836621717,0.0689842174327113,0.388588736259729,0.000285827244733689,0.070035337275112,0.000141122893877754,0.555182857996817,0.00314774845644232,0.286149986223597,0.00558064752457536,0.000210876811248053,0.000475197320234921
0.0128167576818903,0.00895678667635791,0.0218083064445466,0.0105127161396661,0.100966256908154,0.0124775944938156,0.18121929390607,0.3462363174512,0.171531386528349,0.0500387865863493,0.179012350866356,0.0745887833690498,0.0997068624308619,0.089871161185182,0.0684627272196256,0.439990245115212,0.000272024573769859,0.0664973461797917,0.000135790854296706,0.520742800799253,0.00285507722624645,0.294013256915998,0.00503432949308853,0.000199672704889324,0.000446706989096286
0.0163077072517705,0.0137984709726388,0.0216048635134777,0.0163958834718224,0.105119882935027,0.0167452703987531,0.17595142522661,0.354601088302826,0.168800846308814,0.0486880532935398,0.160407528564191,0.0664699651774661,0.0994995133576358,0.101928263224005,0.0681694132224548,0.479456307373373,0.000257133868970427,0.0619875838194694,0.000131012834669775,0.474339199630084,0.00289735907427313,0.299614604026099,0.00423203829303021,0.000248030905446452,0.000422212252765409
0.0142659128097206,0.0142124839707768,0.0209208711819557,0.0265245256709372,0.11404335297326,0.0130801527597901,0.164732093599301,0.359985554020827,0.163095469866155,0.0407175943550005,0.143645505779516,0.0585813122572412,0.100758709867,0.118686214715653,0.0673578591915324,0.515850556329491,0.000245571666290456,0.0543176020571869,0.000129343737504672,0.422959409842777,0.00305623393517444,0.304849499451139,0.0034900631629827,0.000309635225591851,0.000393145754160025
0.00937094649043011,0.00562751426514492,0.0205357455225965,0.0191333714125037,0.0576223030887092,0.0104938164441657,0.143379273867075,0.365065978665405,0.152675420668607,0.0328016032869423,0.124535475612013,0.047484455463488,0.0978775362033853,0.120952561029277,0.0671064690737164,0.531519520229149,0.000211902553438105,0.0478586190505553,0.000127555027823862,0.356445250315931,0.00344749229509585,0.302856161904875,0.00255432520197406,0.000351911148401939,0.00036150325722568
0.0221726448307021,0.00675838623991386,0.0218095039226209,0.0242779559421675,0.102969932542975,0.016631433423394,0.122538672173135,0.361690409881451,0.138841074448863,0.0296363604026679,0.103404518227075,0.0354287889239799,0.0934319903337915,0.114240523742903,0.0674094768489036,0.529710399683414,0.000176143656312403,0.0411627278625755,0.000124449054843031,0.290252478846456,0.00388620469410176,0.299515277581211,0.00173599308662076,0.000412647808531243,0.000330797047194387
0.0189336568521145,0.00542330936506068,0.0240224127939714,0.0296579861738011,0.0868311617222021,0.0101059589085291,0.103302812882294,0.348393552161078,0.123215519779216,0.0400689114035411,0.0884051221533815,0.0271388316499582,0.0873642287453654,0.106178207373329,0.0658985412227019,0.52507062205248,0.000144827176899261,0.0330452123092682,0.000112793482415998,0.221550067300077,0.00442132562864025,0.296534326010598,0.00194924322464512,0.000512128009571265,0.000299188633729
0.0196283757895559,0.00858885724442193,0.0242827609870566,0.0275106044041077,0.0497589656611533,0.0218194505387192,0.082593719054213,0.321237259789891,0.104414249232986,0.0449906195652093,0.0812119807452361,0.0237701791940332,0.0799780081437204,0.0994460185123714,0.0677185419954628,0.47863633027627,0.000115423425673605,0.0316875827870884,0.000106917455873689,0.180334924834406,0.0046534682253612,0.288522921024206,0.00286790173830565,0.000618563879605265,0.000263229054382676
0.0128074589959487,0.00941779171853662,0.0217864983583424,0.0205083753438982,0.0467602416376452,0.015309089798855,0.0640239181684417,0.297952228626037,0.0868236229717722,0.0529856712126889,0.0891024155829852,0.0298091499814489,0.0730614614286872,0.0926031465765485,0.0724023498398436,0.430065241033645,0.000101292653077952,0.0341511698783798,0.000100635897642096,0.166315619485563,0.00485016991157584,0.281877515015498,0.00400576534426083,0.000679221880188834,0.000235219059276789
0.00981087462581706,0.0103032447187679,0.0181742287431124,0.0152770924315057,0.058720565584978,0.00801464668724193,0.0560149708245192,0.276875946509488,0.0720391350887564,0.066051188912665,0.101910783382856,0.0381807059131039,0.0748464068084367,0.0866309649170824,0.0769502658110838,0.380810369384159,0.000114368243212311,0.038756396663108,9.84207259796754e-05,0.196908971989078,0.00511059192709764,0.275524989202464,0.005051035273636,0.000718750410937152,0.000217404892977117
0.0113248664633703,0.00697366436379245,0.0170018631111595,0.013036959904243,0.0562356509524971,0.0156404008296134,0.0598025842719495,0.247534759943535,0.0589532065016166,0.0751294563323954,0.11008950594368,0.0434389643949255,0.0786230040690863,0.0815432369263439,0.0797572844542881,0.318537547749425,0.000152401220731001,0.0418375493573923,9.98024911296226e-05,0.236457309039113,0.00547628989735686,0.269791406545917,0.00574093529037234,0.00076168563240666,0.000217077230723775
0.0122287373891769,0.00413472636210457,0.0172238569491298,0.0134692089643885,0.075504787763004,0.0137646968463141,0.067547344203347,0.216232184255915,0.0498749724407373,0.0760267410643119,0.114635060117306,0.0467687288721828,0.0780854303650971,0.0764601459744699,0.0827775023229641,0.258749472740704,0.000188225401796381,0.0427240049085037,9.21893391996558e-05,0.281544787791433,0.00598816681991911,0.264852618238235,0.00630734581479059,0.000805166982218011,0.000227986504959107
0.00569514745442266,0.00777939675723739,0.0165861065209817,0.0176695039281838,0.0755103979786655,0.0126869659186746,0.0801721557863032,0.191907447887331,0.0447573019426307,0.073028357243748,0.112590535871755,0.0465127303974667,0.0801161628762933,0.0739384111284452,0.0858081527618824,0.201310826029285,0.000226237054512168,0.0434580684936194,8.2916898158097e-05,0.322066755220976,0.00642968167468018,0.257113714991963,0.00657011150978514,0.000823492081500003,0.000241642634150447
0.00965776188473926,0.00932248844272468,0.0141669433786739,0.0107729966768679,0.0871554928400233,0.0151930299347498,0.0961289057693402,0.179209729223222,0.0413893353804382,0.0762708269285541,0.103296638885381,0.0423236611537123,0.0850517174672751,0.0724940979338255,0.0877264000702461,0.147066065144556,0.000255999893556811,0.0414340861989502,7.73209444237325e-05,0.350876621135772,0.00736159849492502,0.244720380332298,0.00650012954123485,0.000819199245713544,0.000262517120615224
0.0172172652263297,0.00878753718500355,0.0132155818227908,0.0161899904963729,0.114028944403534,0.019232212527431,0.112176264790443,0.177163152992611,0.0411333566173952,0.0843007222899474,0.0895873999302085,0.0363076474226361,0.0934664631882946,0.0749222630222924,0.0877512416425654,0.0971003519839586,0.000284027963853305,0.0411272294433596,7.84030165611989e-05,0.376870713596638,0.00883510311587358,0.22857469172537,0.00638412794078122,0.000788402591101002,0.000304296665215375
0.0142705111298696,0.00788466522817077,0.0132123841248397,0.014595502970935,0.0687001693619438,0.0176472842128582,0.123382202442314,0.172679565572033,0.0398524019265352,0.0883604444289816,0.0743593600962047,0.0280435828019941,0.0975514406269859,0.0753018585144691,0.0850905113840536,0.06810792107972,0.000289771119663264,0.0412279934207839,7.73352955638131e-05,0.373593541714381,0.00989968872077816,0.211250570213317,0.00593980177721127,0.000725691112493477,0.000342784746951031
0.0224328698514719,0.00525791233978191,0.014005358454305,0.0124105132207721,0.110792168792772,0.0125788226687873,0.137529867758567,0.168418510560975,0.0390957750394655,0.0906195111315049,0.0627188131263994,0.0197579663535574,0.10005158138084,0.0766169150269896,0.0825366358450196,0.0522609861980178,0.00028126159027115,0.0419645288597166,7.3823128009383e-05,0.357147661052832,0.0110553500831203,0.192835982303869,0.00550751684401445,0.00064561666032828,0.000388699173705954
0.0225912382289724,0.00671117084044074,0.0146500629496714,0.0203443690520752,0.134116333729176,0.0173057105258798,0.153696399891066,0.164406113688751,0.039601696257801,0.0921261829325818,0.0610044217497423,0.0135831719182393,0.104168921222124,0.0790402349218939,0.0798132208612763,0.0539449103091993,0.000270854194251304,0.0419654581095441,6.70326951690361e-05,0.337897104435244,0.0124249711880235,0.174153027446336,0.00532622007212828,0.000562363288756122,0.000447793496349378
0.0114749910300112,0.00565503097165508,0.0129422016533391,0.0128288265378638,0.0456263696821323,0.00775154044513403,0.16560854761565,0.152296201155451,0.0375339532653644,0.0814570878394011,0.0696173987598689,0.0107048104527233,0.109165549672902,0.0791343218851131,0.0784029119095039,0.057907253206454,0.000253129837073109,0.0403507096627202,5.50724080749302e-05,0.30406334399714,0.0124956215641215,0.154134841708153,0.00506730214433949,0.00049605948336153,0.00045882085520034
0.0213330138528352,0.00958112059461811,0.0121207101269211,0.00796556710930965,0.123669346496455,0.0172934409030704,0.178649937178186,0.141963040738538,0.0360921952885451,0.0747939790242455,0.082050006877998,0.0107646268118926,0.115205654183464,0.0805801720580698,0.0789114907244233,0.0710466982127148,0.000235270340730722,0.040221379575871,5.35628623523004e-05,0.270839086587792,0.0125574480686826,0.134331975337515,0.00513136986189888,0.000453218746084091,0.000487957159701209
0.023838876269728,0.0116292097997231,0.0112510945544246,0.0116944650554507,0.109853962264379,0.013110474059723,0.1938714837479,0.126127833738668,0.0331978138404229,0.0754758399569721,0.0918319334578739,0.0123804092736282,0.129539260140044,0.0777338587463571,0.0792110016862479,0.0869650917422228,0.000217080276599006,0.0414288090297436,5.92523435988834e-05,0.228994052226539,0.0121496049253807,0.113480510967802,0.00526784485291883,0.00043597826078614,0.000513147366736337
0.0139178673111666,0.00761076057110315,0.0127941534236014,0.0115193917784432,0.0605033871408268,0.00606808896490066,0.201140826492384,0.0998608433312029,0.0287279125387604,0.103175302561188,0.0968919537869239,0.0146106957820866,0.1351261176107,0.0694415120815292,0.0812440226501843,0.0810451127184344,0.000192836864840708,0.0500295000515597,7.09768615000212e-05,0.175800558663019,0.0110890667512387,0.0840143001805478,0.00559197786192262,0.0004203839659751,0.00052785559742007
0.0212222982400375,0.00589824828716883,0.0152509836954589,0.0100142744958527,0.088793796834956,0.0153180938089606,0.212917135293632,0.0746350203206119,0.0257465314542958,0.130630935685618,0.0971968799469281,0.017190884502209,0.14212741057087,0.0588037623673943,0.0847840079030235,0.0776063758945678,0.000169271134674435,0.0592061063549324,8.2352207946228e-05,0.121214389309529,0.00988123165620335,0.0561385624983603,0.00600231683952313,0.000458090071148282,0.00055883970840096
0.0164687160514205,0.00728015004120542,0.0158478215508971,0.00872014836835296,0.059261153567222,0.0161506356681107,0.223612602156662,0.058444758455342,0.0221792653788046,0.137479589647866,0.0899148429573659,0.0192606290626405,0.149556930716214,0.0423058636368897,0.0888837469456402,0.0763706893438214,0.000144205996956958,0.059933799601948,8.55418743831089e-05,0.0757326791711239,0.00875392500521265,0.0360380833208888,0.00662339725380199,0.000523585863867012,0.000581027335042463
0.0131567437917707,0.0100879631620659,0.0159757208168818,0.0196498534713536,0.0483230522192859,0.0134213483482918,0.247777307863731,0.0560743426758831,0.0170931697064113,0.147597077468976,0.083046701527938,0.0207726115184219,0.15745696165558,0.0281526130978206,0.0935222100022926,0.0883651353057465,0.000119372402216098,0.0623182966220399,8.94330123672284e-05,0.0526446062128053,0.00760349402414432,0.0199550832971292,0.0073708629285565,0.000605194329588717,0.000611359254784188
0.0242935636691277,0.00819217465867602,0.0172689111685268,0.0150412479576288,0.0347133165238876,0.0187150390537279,0.261940143219502,0.0620825188437936,0.0130697446651895,0.147740945005896,0.070530080923893,0.0220188771178675,0.169032829587095,0.0227626491875767,0.10000263612601,0.100450722628382,0.000105139204615127,0.0645909723333285,9.16476188493564e-05,0.0335498469842287,0.00626144704954523,0.0117789078842287,0.0081133542195657,0.000667558276955428,0.000659411815523806
0.0250707537972483,0.0105670216583289,0.0165013190551305,0.0097850545727718,0.0367055542217552,0.0196762351590413,0.260345715529902,0.0709158795612788,0.0112316561611612,0.146502129014694,0.0598936347083014,0.0227892107699121,0.176913966782275,0.0331754652963994,0.106405750315707,0.102578984775809,8.96006723254608e-05,0.0704880988689146,9.15512979012084e-05,0.0241711062655944,0.00596591149179668,0.0072460965695952,0.00907365577550379,0.000706058117980794,0.000708204330044157
0.0156545488391756,0.00750045361513843,0.0140832775412124,0.0165408729763919,0.0861644356954381,0.00822580417695634,0.243078652425023,0.077761879962635,0.0124930953110704,0.146395922247887,0.0559376825613893,0.0234123141531978,0.1811993047257,0.0488913661316487,0.112658526991174,0.0948069473477208,8.25724516379475e-05,0.0768657411652399,8.6179594159785e-05,0.0218135847249933,0.00553474745728975,0.00491430641406351,0.0100565189943674,0.000731262972397387,0.000729874208623301
0.0172171533524734,0.0178257807865193,0.0132993536852904,0.0304178016431312,0.17947768139621,0.0192559446301165,0.226764135450763,0.086464959954711,0.0153793192822998,0.149304770007579,0.0572807702060375,0.0241003290986942,0.1846222923364,0.0649829526919497,0.119641249716848,0.0876440466980078,7.94287507677977e-05,0.0834020017417236,7.98006952812578e-05,0.019446863095215,0.00546559608751103,0.00419358388149612,0.0108137029974379,0.000729922406071477,0.000710279403158232
0.02405284866958,0.0201811384607959,0.0152746330313864,0.0222839704498206,0.152773978396749,0.020236226657635,0.200534400919589,0.0958907144855976,0.0181504147175233,0.143312692497757,0.0620201725793636,0.0187494360930129,0.177624789696503,0.0798761499432525,0.124970114975231,0.0775448026925171,8.0051873845028e-05,0.0810072492922661,7.50028637265394e-05,0.0186248365856336,0.00815874176776818,0.00422667372799508,0.0101195803627322,0.000723447653729946,0.000710737254811429
0.0394637275821211,0.0169176754260908,0.0180508789302454,0.0189790327881153,0.0619785301100837,0.0127116044485538,0.173555692671857,0.100333732825131,0.0203219155578173,0.132708596077401,0.0699288482961729,0.0154734412715408,0.1560040436344,0.0904051874034531,0.125488923515235,0.0674723719467154,8.81964131633793e-05,0.0754053333178526,7.5587389614805e-05,0.0183431298943691,0.0101447134643391,0.00458842340603151,0.0155683683031313,0.000693531259609278,0.000678626656020398
0.057491952197326,0.0220467487416024,0.0227619780482818,0.0297149200480431,0.157417567381043,0.021003469453481,0.150479889034359,0.10694625924749,0.0233028632691799,0.123047425066024,0.0808070230631266,0.0192327708494421,0.139099451921945,0.101644885057632,0.126157329259265,0.0583474164009752,9.93142093680092e-05,0.0706690677598997,8.01203347054662e-05,0.0181279949556717,0.0125855852274665,0.005114760854931,0.0241725736182478,0.000674917682237696,0.000652034835059886
0.0149059780629095,0.00897030144653638,0.0210242025364283,0.00973050870030429,0.0791271645349736,0.0207016512154977,0.151561898227382,0.103616275760948,0.0236492716299781,0.114465945391074,0.0989665600384161,0.0268101503802313,0.149288749849952,0.0957848712397474,0.12377885496052,0.0550732688583219,0.000110797146581866,0.0955648513462473,8.78693124742789e-05,0.0174612966930937,0.0402542396969849,0.00525731403307565,0.0380815549822871,0.000610019318562063,0.000551189245161187
0.0336810371193754,0.0194411383106932,0.0195432035084915,0.0292236960552712,0.0793762580135063,0.0312660036431079,0.15410494053316,0.102851585462376,0.0242729247355461,0.128970507071188,0.131644984245191,0.0462684519204287,0.161669568570105,0.0990617933290053,0.121746038602549,0.0523817880260601,0.000125008135967311,0.131173720143471,0.000100538410320101,0.0168624550732889,0.0782078375957655,0.00545953824173745,0.0588603097455307,0.000551624307037852,0.000484961924283348
0.0425053573296108,0.0251015380758165,0.0175462587297846,0.0264876815665336,0.100462805959581,0.0294944846192053,0.154354832443323,0.0973747475743455,0.0240401628065207,0.124884740788389,0.155359587376645,0.060548791676357,0.156390667888808,0.102049288228101,0.115489041130306,0.0491726864383416,0.000129877871651754,0.162657455808304,9.94082171662805e-05,0.0161866013300976,0.103245461448816,0.00551351472038736,0.0760443018252314,0.000511134920890157,0.00041418158913441
0.0197495719428263,0.0136608543347018,0.0154512190388195,0.0217705748537312,0.0758638092403376,0.0239304578779464,0.162768048314657,0.0980538381546596,0.0238472681248757,0.0963931214662766,0.183203677507489,0.0690750511776048,0.144602104342461,0.103250626874578,0.10695055174115,0.0500492755707344,0.000137968734468114,0.185848311737434,9.26739093189572e-05,0.0156582853044482,0.137506217609758,0.00543153134026624,0.0876283202251097,0.000483062700965232,0.000356930366497799
0.0217954232434978,0.0270636321374856,0.0148155797444984,0.0313545844021288,0.225952503139957,0.0421051712643263,0.166942948553503,0.103192136377626,0.0251682843318406,0.0987893164639366,0.204598752187284,0.0737617985250831,0.138627682369712,0.108383415105341,0.0996054820600582,0.0493393348457119,0.000150739369735769,0.228285726706223,9.2585960298445e-05,0.0148721824387897,0.177037233896748,0.00537248876667339,0.101893801169932,0.0004552972617795,0.000393705553321675
0.0338158588461293,0.0253447028705264,0.0149587983720416,0.0320747049692396,0.253518788329211,0.0307266269207485,0.172419287243745,0.109558451724971,0.0279065160280994,0.105311010964802,0.217113501050714,0.0764781939877841,0.133564802899976,0.103783845714509,0.0928768100462952,0.0484222361830271,0.000156392060873638,0.269262189462328,7.20289889684749e-05,0.0136357205688016,0.235999045198847,0.0052952137816447,0.114471219092807,0.000433405747225355,0.000431732829418997
0.0244314789762305,0.0178573933006432,0.0151157480171012,0.0246988839803901,0.129295152126518,0.0310415421592207,0.183871490174619,0.121397228304892,0.0339385219117854,0.168821886684089,0.230727384034993,0.081043721896338,0.132289324654849,0.093947478193931,0.0852917453733986,0.0494434445857329,0.000187343400186468,0.318684133172978,8.64916794836267e-05,0.0126280186064111,0.284057764662232,0.00519081251161124,0.128302641653114,0.000421330302427215,0.000465328946097224
0.01349957178422,0.0297668125817759,0.0144399500200456,0.0361985775638727,0.0769099865252494,0.0231170946693952,0.178960259548752,0.128353345871189,0.0390121762781775,0.208182118725105,0.240935806846793,0.0860304370360623,0.130921618857045,0.0945151965072681,0.0756479075846994,0.046830845769418,0.000188753705319639,0.363494876300888,7.29342818948644e-05,0.0109369348306476,0.305442070804523,0.00516992777414802,0.141933451210101,0.00040656526822638,0.000536970968650634
0.0262406863888068,0.0243289265980287,0.0161703462095352,0.0315944261451299,0.107803547136328,0.0269443722492102,0.1671398453171,0.133764609075179,0.0437269163101829,0.228712157145627,0.243323823834125,0.0898699544404796,0.129429002066713,0.106071934063649,0.0668556345940178,0.0418894464476293,0.000194612663168366,0.415663236804197,5.60401478341236e-05,0.00906355831850497,0.322554892107241,0.0051798058979377,0.153442211048483,0.000395012942295854,0.000591453136243862
0.0241117264423111,0.0197280246906122,0.017653661565533,0.0290271007781046,0.07762807231563,0.0259407170792728,0.14704528588011,0.131348076425927,0.0459206806552721,0.229062079021543,0.239114717996157,0.0930724007380846,0.131083849928701,0.121154476950157,0.0577143211226769,0.0349465608017945,0.000200773232968424,0.466960391557692,5.47996811990359e-05,0.00733559377434695,0.338544452022135,0.00500729537090122,0.159729480631981,0.000387648159764214,0.000564531806322915
