calcn_r_Right_GRF_Fx,calcn_r_Right_GRF_Fy,calcn_r_Right_GRF_Fz,calcn_r_Right_GRF_px,calcn_r_Right_GRF_py,calcn_r_Right_GRF_pz,calcn_r_Right_GRF_Tx,calcn_r_Right_GRF_Ty,calcn_r_Right_GRF_Tz,calcn_l_Left_GRF_Fx,calcn_l_Left_GRF_Fy,calcn_l_Left_GRF_Fz,calcn_l_Left_GRF_px,calcn_l_Left_GRF_py,calcn_l_Left_GRF_pz,calcn_l_Left_GRF_Tx,calcn_l_Left_GRF_Ty,calcn_l_Left_GRF_Tz
0.00256015261175377,0.00241988749605437,0.00174646636805001,0.0177882405505761,0.0302633431686711,0.0259648035415404,0,0.234030007672101,0,0,0,0,0.0286384778312989,0.0134977344274166,0.0189233343411326,0,0,0
0.00909789570118889,0.0256766817264016,0.011070169383011,0.0254820448017841,0.0309133363176773,0.0287695910614474,0,1.46986470061243,0,0,0,0,0.0296375493439667,0.0148865730090219,0.0193117560753964,0,0,0
0.0160188870497733,0.0643681894548595,0.0197609712777088,0.0345017721917231,0.0317083148553055,0.0313890418980738,0,2.02516114712583,0,0,0,0,0.0306656245306379,0.0164192972138235,0.0194121022748704,0,0,0
0.0239047773211843,0.114490720080651,0.0288349635346359,0.0423401812087086,0.032268126597863,0.0346334796305763,0,2.1034674467724,0,0,0,0,0.0317091636240717,0.0180073539666209,0.0192516114476166,0,0,0
0.0335096715511003,0.164561838209516,0.0383181200121085,0.0372747284154794,0.0307756799141244,0.0302351712586286,0,2.10431477002107,0,0,0,0,0.0329086314561821,0.0196943336515281,0.0192280929941793,0,0,0
0.0428343382253674,0.188555110556029,0.0466448547911539,0.0352048620343589,0.0295895026889003,0.0266257283138207,0,2.04292606629979,0,0,0,0,0.0340780733578098,0.0213255225138638,0.0191736891202213,0,0,0
0.0500261638533313,0.19085516883385,0.050539014961355,0.0348550144808807,0.0287657088478134,0.0243488697827657,0,2.27489851739527,0,0,0,0,0.0353352786748665,0.0228955312997419,0.0190230186146985,0,0,0
0.0551745514378981,0.179427617483194,0.04935792135675,0.0349440607961946,0.0279745819529312,0.0225883021599416,0,2.74373444664237,0,0,0,0,0.0366439654091062,0.0243562358820687,0.0188794402457834,0,0,0
0.0590905803383911,0.168617017080953,0.0453211398888701,0.0345140330146702,0.027167289316503,0.0212083160643,0,3.26998429771582,0,0,0,0,0.0377512067027646,0.0255802104634002,0.018799954295876,0,0,0
0.058003322742469,0.171676057958132,0.0429407415180107,0.0333212102747932,0.0263523400689062,0.0200259930488464,0,3.69379331477696,0,0,0,0,0.0388504661431487,0.0265293614570959,0.0187342583189963,0,0,0
0.054598695830406,0.193054975436451,0.0441880079476559,0.0315310030943395,0.025600801929216,0.0190590805589849,0,3.99435407936282,0,0,0,0,0.0398339114257415,0.027184008988982,0.0186218206591953,0,0,0
0.0482847182259708,0.228889653865094,0.0513687942020736,0.0293793237818346,0.0249423867463862,0.018217520544167,0,3.638309720095,0,0,0,0,0.0404418081532633,0.0273541263860461,0.0184308588063464,0,0,0
0.043594315952298,0.265525844046872,0.0618910899241859,0.0276321631809595,0.0243900655384714,0.017639110311073,0,3.35645907683772,0,0,0,0,0.0409863701806512,0.0272679754665721,0.0183640713164075,0,0,0
0.0418327470085225,0.295630809899476,0.0715449738195838,0.0262258009294414,0.0240026297899552,0.0173085044177264,0,3.04155656466255,0,0,0,0,0.0414099415518664,0.0269407593208384,0.0183236938010951,0,0,0
0.0422539237216323,0.314345234168995,0.0781903754877024,0.0249634031693974,0.0237713096265399,0.0171595147684527,0,2.74855741922294,0,0,0,0,0.0415952562395907,0.0262759486672217,0.0180403928277432,0,0,0
0.0450071902105341,0.314958904589111,0.0825513205194668,0.0242985345121998,0.023628518141987,0.0171418955401952,0,2.61418422061485,0,0,0,0,0.0415609597651706,0.0253613329309245,0.0176242836668644,0,0,0
0.0485005071656899,0.299384719180885,0.0839760628938672,0.0239573488391672,0.0235599148775282,0.017225492194986,0,2.70934640001704,0,0,0,0,0.041358116333935,0.0242705231397354,0.0171771019864142,0,0,0
0.0520899671495248,0.273115925741738,0.0832682192727192,0.023929084421299,0.0235461014951309,0.017374534914583,0,2.9111039821606,0,0,0,0,0.0407350054678742,0.023384363889172,0.0167575585884302,0,0,0
0.056258975738611,0.235911802816876,0.0819205748018847,0.0240372400796843,0.0235881011179355,0.0175982334790463,0,3.07698066318287,0,0,0,0,0.0443248538215505,0.0276072173875315,0.0136683299588166,0,0,0
0.0599628850203677,0.192383041166152,0.0805111002500977,0.02425945423542,0.0236729493093018,0.0178478045296103,0,3.26835660787581,0,0,0,0,0.0578708364085777,0.0398988148512205,0.0174756968202414,0,0,0
0.0636486793105346,0.153178917746642,0.0788146675183741,0.0245407117076968,0.0237882810600889,0.0180791578991919,0,3.49017546268976,0,0,0,0,0.0728611848791703,0.0478137531751617,0.0224360596748746,0,0,0
0.0669357778831538,0.120026735275422,0.077509419719892,0.0249167559059298,0.0239211305490568,0.0182853751242472,0,3.68367876632096,0,0,0,0,0.0772033771989177,0.0422896786969935,0.0244410294484473,0,0,0
0.0701366151983099,0.10203533250765,0.0762502078016743,0.0252672227665406,0.0240603982941044,0.0184343880056749,0,3.65421295127303,0,0,0,0,0.0711365959670182,0.0269040953349389,0.0271344760280421,0,0,0
0.0724297823713431,0.105514133351658,0.0742253589044421,0.0256758947440175,0.0241738900905348,0.0185425855903406,0,3.45526495776754,0,0,0,0,0.0686082057759347,0.0253299724481189,0.0334555517713907,0,0,0
0.0729260833817082,0.12219911315716,0.0717222208284325,0.0260997068031415,0.024254466532254,0.0186608346954265,0,3.19803721940019,0,0,0,0,0.0667329775364219,0.0238940396721175,0.0328116188528498,0,0,0
0.0712494660854192,0.146297437815073,0.0686279906677259,0.0265729843407014,0.0242767855079563,0.0188658738870016,0,2.94689251988405,0,0,0,0,0.0639391967388288,0.0218800512643951,0.031964120178797,0,0,0
0.0654756598581655,0.175664341751319,0.0638007912645034,0.027137367604904,0.0242140487158149,0.0192743306457137,0,2.76666081495841,0,0,0,0,0.0606664950476876,0.020909967742662,0.0311147092151839,0,0,0
0.0568200652602907,0.204821095610779,0.0564360256732761,0.0280134258393916,0.024060926228384,0.0199798407897318,0,2.59796345532398,0,0,0,0,0.0569378264949722,0.0209308966335414,0.0302413840410154,0,0,0
0.0457129972033683,0.232879676084222,0.0472232818257034,0.0294310312773016,0.0238032481014248,0.0210503159051299,0,2.52234719346801,0,0,0,0,0.0529326299675023,0.0215010943092676,0.0294219039695166,0,0,0
0.0353038514088181,0.256777139582868,0.0375477067869765,0.0315406005167681,0.0235081647841006,0.022565515499079,0,2.5507503468856,0,0,0,0,0.0487730523260731,0.0222067304541621,0.0286547762999789,0,0,0
0.0302700707938899,0.27378139245706,0.0294663219596163,0.0343229050653291,0.0232676506453039,0.024745829785941,0,2.66684517980312,0,0,0,0,0.0444367258037204,0.0227748884033742,0.0279566431086375,0,0,0
0.0332509834937035,0.283687532473024,0.0237509005223607,0.0366599918218182,0.0230682799249837,0.0270310946290852,0,2.78011911887713,0,0,0,0,0.0403990500167966,0.022886304540574,0.027328458204636,0,0,0
0.0405687571777513,0.287732350095363,0.0204824866567718,0.0374451157539336,0.0225745326768877,0.0282550054570894,0,2.85838146784769,0,0,0,0,0.0365515490985722,0.0226003079206058,0.0267380683164554,0,0,0
0.0468268131984583,0.284852887532737,0.0191687720371862,0.0370474960173569,0.0216082904857103,0.0294331475154079,0,2.86667475793554,0,0,0,0,0.0327844174733153,0.0219312451332583,0.0262327122652181,0,0,0
0.0510425903311836,0.275827024355119,0.0184421182814651,0.0381927784541145,0.0210576193769065,0.032806564265072,0,2.80866346866397,0,0,0,0,0.0294938253162348,0.0209042643084891,0.025694903399372,0,0,0
0.0529225871162759,0.261846224788504,0.017352607427861,0.036086066354937,0.0189439291140945,0.027091850444814,0,2.69633738963973,0,0,0,0,0.0267413802056951,0.0195880890068957,0.0250637222966055,0,0,0
0.0521637821746004,0.242816081883226,0.0154195643343038,0.0333704654197891,0.016602701229261,0.0196920051108966,0,2.5935541997793,0,0,0,0,0.0243242526920192,0.0183004190856117,0.0244535737578443,0,0,0
0.0480548102835441,0.218197100634307,0.0129563060276383,0.0325209583057603,0.0149834932432025,0.0168860420203657,0,2.46347328445876,0,0,0,0,0.0223259681629068,0.0170471065594128,0.0238946728280853,0,0,0
0.043312661934338,0.191308443865979,0.0109923102268177,0.0333532026565952,0.0141305479855742,0.0175983007390037,0,2.25673376162804,0,0,0,0,0.0209068469798782,0.015974527264163,0.0234012617770788,0,0,0
0.0386675875991886,0.162045908645244,0.00923911001505891,0.0342405280101531,0.0156752427143816,0.0199466898674239,0,2.03155293703554,0,0,0,0,0.0197074869679017,0.0152791021154556,0.0230051123492062,0,0,0
0.0326775028077855,0.128825173125546,0.0075708644008069,0.0349001536482018,0.0187429504921576,0.0223148162872249,0,1.90648138802656,0,0,0,0,0.018743814056222,0.0148339193632791,0.0227257690520632,0,0,0
0.0243420293668361,0.0957198881043401,0.00607728035675149,0.032058075620126,0.0150038555961828,0.0171800809508445,0,1.79195460996111,0,0,0,0,0.0181785113015956,0.0147117583520303,0.0225087330224374,0,0,0
0.0162171491986273,0.0657679265461562,0.00441347447339206,0.0314423249417467,0.012707829289401,0.013551508665055,0,1.57258853729734,0,0,0,0,0.0177494110465329,0.0148087931944582,0.0224674989582596,0,0,0
0.0097800420225478,0.0388284227181013,0.00279393343812624,0.031959117017715,0.0120905966830842,0.0134243343886334,0,1.24967645587452,0,0,0,0,0.0175260409418526,0.0150648634950731,0.0225038204993099,0,0,0
0.0056219883212028,0.0169168733387683,0.00154523515941815,0.032427910622335,0.0117632894128056,0.0137825910540768,0,0.920592192647086,0,0,0,0,0.0173784281342081,0.0153901732838293,0.0225416383491648,0,0,0
0.00234970502268999,0.00505066049228578,0.000668904878605656,0.032807910926676,0.0117537773759181,0.0145780522683149,0,0.458336672672687,0,0,0,0,0.0173391719892318,0.0157336173695461,0.0226115634330758,0,0,0
