HOBL_tension,calcn_r_Right_GRF_Fx,calcn_r_Right_GRF_Fy,calcn_r_Right_GRF_Fz,calcn_r_Right_GRF_px,calcn_r_Right_GRF_py,calcn_r_Right_GRF_pz,calcn_r_Right_GRF_Tx,calcn_r_Right_GRF_Ty,calcn_r_Right_GRF_Tz,calcn_l_Left_GRF_Fx,calcn_l_Left_GRF_Fy,calcn_l_Left_GRF_Fz,calcn_l_Left_GRF_px,calcn_l_Left_GRF_py,calcn_l_Left_GRF_pz,calcn_l_Left_GRF_Tx,calcn_l_Left_GRF_Ty,calcn_l_Left_GRF_Tz
0,0.0723865762679248,0.0954679848943889,0.0786339858525383,0.0272137971953534,0.0241395190825108,0.0194959238065641,0,3.93329470559475,0,0,0,0,0.0432008668091573,0.0173191207948747,0.0256021061168036,0,0,0
0,0.0748001005069073,0.102833821717225,0.0766006408945932,0.0276470829736761,0.0241522811970822,0.0194895815342422,0,3.71672800857489,0,0,0,0,0.0311153328748971,0.0148834185820102,0.0320783852957834,0,0,0
0,0.0755609340853114,0.12604154437652,0.0739386981332564,0.0280978564654371,0.0241155319774796,0.0194684260845951,0,3.43853610104063,0,0,0,0,0.0294185409911407,0.0184162229986094,0.0316031637000648,0,0,0
0,0.0739809222246221,0.155453345346054,0.0707378541023895,0.0286043787798084,0.0240066365783622,0.0195032767172075,0,3.16871842637843,0,0,0,0,0.0286824982630261,0.0199501762828754,0.0309993032080809,0,0,0
0,0.0676667989070202,0.188959021629294,0.065794286464667,0.0292048997692954,0.0238046483435195,0.0197327791389513,0,2.97646192407269,0,0,0,0,0.0277983814680318,0.0212856072219994,0.030408509851781,0,0,0
0,0.0578848732025516,0.221185400097365,0.058278498736619,0.030126696603865,0.0235211742570051,0.0202463371432728,0,2.79744740676677,0,0,0,0,0.0269002557667627,0.0224092751773612,0.0298001073003235,0,0,0
0.0952883735669523,0.0452902800328426,0.251331982774246,0.0486135102393356,0.0316184394596218,0.0231683053353645,0.0211240065986359,0,2.71903050895778,0,0,0,0,0.0260220590136725,0.0232147363187523,0.0292322256301976,0,0,0
0.759853038226496,0.0333590882966919,0.276212664745694,0.0382795514627454,0.033862192915898,0.0228128305534352,0.0224912554294195,0,2.75197355873157,0,0,0,0,0.0250473505171901,0.0237015755077703,0.0286975781160887,0,0,0
2.05159954338068,0.0278284683123105,0.292920341473213,0.0295079448722976,0.0368505354328324,0.0225542907070755,0.0246270823020029,0,2.87780898894943,0,0,0,0,0.0241304612286714,0.0238382976576693,0.0282323704073911,0,0,0
3.46591359235353,0.0334061192492319,0.301718700961871,0.0230369323120743,0.0394130273306192,0.0222777102745468,0.0265748807824667,0,2.99888606026816,0,0,0,0,0.0232862887378714,0.0236156699232661,0.0277999906957664,0,0,0
4.34042757504151,0.0428516477012653,0.304290154235294,0.0194258818498301,0.0403448062418006,0.0214313651460147,0.0266544882991068,0,3.08109401122771,0,0,0,0,0.0224671687358073,0.0230725721032965,0.0274015633701814,0,0,0
4.45752120283267,0.0502996981317908,0.299324849822757,0.0182687096274889,0.039993043215759,0.0196846755989722,0.0256730365332366,0,3.08579080212814,0,0,0,0,0.0215747511819903,0.0222929700486113,0.0270899794316639,0,0,0
4.42955911386718,0.0551215352240523,0.288448548453566,0.0178189220496062,0.0412523824895365,0.0183150618381711,0.027197155104553,0,3.01166330160956,0,0,0,0,0.020608312955471,0.0213409766068244,0.0266894984074906,0,0,0
4.43626803768623,0.0571193154145343,0.272449329894897,0.0169362520512076,0.038846133147405,0.0171424307741134,0.0243889022444898,0,2.86978089039975,0,0,0,0,0.019870886381024,0.0201817944208831,0.0261684412134608,0,0,0
4.50911263999884,0.056131535176157,0.25077562806207,0.0150472025837783,0.0352603910160438,0.0162178516804098,0.0200799808546577,0,2.73286559418627,0,0,0,0,0.0192017514292391,0.0191192809353358,0.0256562186867616,0,0,0
4.59193207433089,0.051442847915724,0.2228851744115,0.0125047473924951,0.0336822604544032,0.0154157828453468,0.0179932485416753,0,2.5783118258293,0,0,0,0,0.0185523943894567,0.0180835991575393,0.0251645259282125,0,0,0
4.71535790937379,0.0459694987677354,0.194111161156922,0.0105196942028032,0.0342824147177632,0.0149425386472498,0.0188735203426375,0,2.38053281659631,0,0,0,0,0.0181194799985349,0.0171457134914373,0.0247147821991278,0,0,0
4.90300873149682,0.0404916069006305,0.164017293739461,0.00901289261020714,0.0352256688134958,0.0168216415631961,0.0214388653616246,0,2.18337096411959,0,0,0,0,0.0177187104483062,0.0164987001004974,0.0243533181536657,0,0,0
5.07886764562083,0.0330315901771003,0.130680277043375,0.00770562217427505,0.0361402122086114,0.0202047948049241,0.0240411833674503,0,2.04555946147086,0,0,0,0,0.0173871725254342,0.0159845494728611,0.0241062074506702,0,0,0
5.26941914582907,0.0251700113010097,0.0984014935724395,0.00634331960030786,0.0335655121597079,0.0160552710834923,0.0183973473536539,0,1.92044237176937,0,0,0,0,0.017207233807817,0.0157261048674898,0.0238991081224779,0,0,0
5.51212804788994,0.0170160325263659,0.068501784547564,0.00467585035732393,0.0333274927740067,0.0133705961346413,0.0143266392253299,0,1.68205054577126,0,0,0,0,0.017093471194294,0.0156422101058091,0.0238716889493087,0,0,0
5.79361287059236,0.0103411941811146,0.0408453161173519,0.00295620474193991,0.0340814858058555,0.0126311295623824,0.0142447561714094,0,1.32964679483872,0,0,0,0,0.0171277444317193,0.0157163094242675,0.0239202215912349,0,0,0
6.02855833750482,0.00599425809442165,0.017964322000719,0.00163080535521803,0.0347465161204299,0.0121597511938659,0.0147464191886368,0,0.979585679921318,0,0,0,0,0.0171440879649519,0.0158928889438196,0.0239499358071892,0,0,0
6.31817474982694,0.0025070328768355,0.00536996215796668,0.00070765183807478,0.0352847796022727,0.011962352208377,0.0157065926080832,0,0.488542680103416,0,0,0,0,0.0172376284965638,0.0161173335303598,0.0240030400683038,0,0,0
6.65377850903793,1.15771045476384e-10,1.80913353417211e-10,3.37524916903714e-11,0.0357598658832185,0.0119362480334774,0.0168559347633666,0,2.49456427100314e-08,0,0,0,0,0.0173787207031869,0.0164505520458451,0.0240259237878608,0,0,0
6.94928100013722,1.44010263956479e-11,2.24734764661932e-11,4.21905088340176e-12,0.0361965582570901,0.0120116685164541,0.0174910226703087,0,3.11819752089018e-09,0,2.34073979813316e-13,3.58994081369594e-13,7.86522499070348e-14,0.0174985270963415,0.0167859772037341,0.0239885882955734,0,3.77970622935247e-11,0
7.28281433890926,0,0,0,0.0366235046347655,0.0120915276441563,0.0179676519567734,0,0,0,0.000159551721046917,0.000547360890730945,3.90815883406337e-05,0.0176528833115093,0.0171346482606535,0.0239343857939995,0,0.0780967467568991,0
7.63277132280475,0,0,0,0.0370852338621765,0.0121649986603291,0.0183789863825631,0,0,0,0.00348263036574074,0.00645641717684762,0.00105594080748851,0.0175141168545644,0.0175215824239538,0.0240853781689968,0,0.777840647361257,0
7.97035583338288,0,0,0,0.0375320657511774,0.0122575702270915,0.0187813156776938,0,0,0,0.0101398555534596,0.0206801708345706,0.00315358924843528,0.0171088920745811,0.0179371116932858,0.0245661527541623,0,2.25202973739437,0
8.32299374793707,0,0,0,0.0380258783832985,0.0123023859923316,0.0187060882299894,0,0,0,0.0196633130414967,0.0389917756707694,0.00763552954004084,0.0219428530888489,0.0192920825864718,0.0313630408194461,0,2.2452880326275,0
8.65120230735395,0,0,0,0.03851313155248,0.0123354727930351,0.0184049558988592,0,0,0,0.0269302790642841,0.0727058328857637,0.0140642543070946,0.0308593519899546,0.0202515276563503,0.0355904422967809,0,2.21491278397264,0
8.9796395658911,0,0,0,0.0390486181801184,0.0123491364946631,0.017886251807148,0,0,0,0.0324198466022489,0.120487858660737,0.0224180983299372,0.0354295365506088,0.0200032429150453,0.0363009349169949,0,2.01526265648607,0
9.30849440031296,0,0,0,0.0396011685578604,0.0124014355418228,0.0172636283813432,0,0,0,0.0351148617894915,0.170316599158789,0.0319137307989431,0.0304590292570004,0.0180603065511612,0.0312126545699734,0,1.92251613170817,0
9.57510575838217,0,0,0,0.0400213512694721,0.0125224393834394,0.0166954674292006,0,0,0,0.0396529233690967,0.197479192287547,0.0415904790721949,0.0273755068339641,0.0164607156564931,0.0278477588235157,0,1.73464910733576,0
9.85442294435336,0,0,0,0.0404952367701004,0.0126587089879688,0.0160930458996813,0,0,0,0.044819154545498,0.201419171838809,0.049410248015596,0.0257056966791547,0.0155229299708808,0.026008504912422,0,1.58627268216019,0
10.1109068039127,0,0,0,0.0409192940001686,0.0128418484580811,0.0155437016000643,0,0,0,0.0488781583794494,0.193985912124314,0.0545356812228828,0.0248265003738413,0.0146818863420475,0.0248068325579453,0,1.78169734753813,0
10.2930230863736,0,0,0,0.0411335971819081,0.0129815029128638,0.0150494465960808,0,0,0,0.0526872878215374,0.189864556220662,0.0522202030234521,0.0231313461492645,0.013842676388498,0.0241835462606327,0,1.75361421335817,0
10.4783048127435,0,0,0,0.0413350142926208,0.0130808544612738,0.014565710767783,0,0,0,0.0518101121543018,0.194379215940226,0.0515568566519921,0.0213003645272125,0.0130767166353178,0.023748892833461,0,1.8392663990439,0
10.6263379374079,0,0,0,0.0414512973795384,0.0131306235530628,0.0141002199632961,0,0,0,0.0479553736541028,0.216240308851203,0.0527091747050373,0.0197797223257216,0.0123648722013614,0.0234351907697874,0,2.07754746772462,0
10.7301069004763,0,0,0,0.0414340269467665,0.0130840532260931,0.0135907476230103,0,0,0,0.0413844810703157,0.250419219901865,0.0561139936922081,0.0188753547387429,0.0117406222116666,0.022985646731856,0,2.19071661007929,0
10.7915918675116,0,0,0,0.0412846929448515,0.0130576726276292,0.0131167430252861,0,0,0,0.0344195791372964,0.282450373673365,0.0602630542191076,0.0182585358680924,0.011202658974255,0.0222904388698308,0,2.28189396558936,0
10.6493904457306,0,0,0,0.0410528572188311,0.0129692455463536,0.0127616706566823,0,0,0,0.0302266510155828,0.307882494084534,0.0663392876201809,0.0180037703829279,0.0108151023298664,0.0215368512785464,0,2.35792222683268,0
10.1220651777665,0,0,0,0.0407584300433303,0.0128092202493673,0.0125485116692864,0,0,0,0.0337498352844673,0.321134248336598,0.0739034449055996,0.0171870966030577,0.0105206077943008,0.0207032361764367,0,2.55503198393053,0
9.29728793832519,0,0,0,0.0403386490472066,0.0126180485667239,0.0125004770650805,0,0,0,0.0409522034129488,0.315941492819294,0.0788899151697201,0.0166020126274373,0.0103212827221433,0.0199396065525615,0,2.52584604699161,0
8.06806295563308,0,0,0,0.0398390836903267,0.012387899604278,0.0124918710452798,0,0,0,0.0466804513566561,0.293091729824555,0.0820830883798006,0.0158477085628734,0.0102093462152273,0.0192623602055406,0,2.24766948128051,0
6.34384732750238,0,0,0,0.037373848296296,0.0115678257220567,0.0123513031074081,0,0,0,0.0493155360517601,0.260561074724415,0.0834896716450338,0.0151154258267406,0.0101629569903673,0.0186543554944093,0,1.99658501820865,0
4.41316967313632,0,0,0,0.0334523389510971,0.0228649086381399,0.0183010405209288,0,0,0,0.0501824238308284,0.218169458282409,0.0835291658758607,0.0145527958413853,0.0101759824093827,0.0181334957842702,0,2.09057986373718,0
2.47932567909675,0,0,0,0.0438205016163934,0.0309489199376126,0.0221446759915276,0,0,0,0.0484733595099786,0.170430152977445,0.0839696892954363,0.0142631934923276,0.0102344172362663,0.017645485031138,0,2.49898479101877,0
0.860248287179474,0,0,0,0.0673673775205216,0.0318140722250084,0.0216862701150478,0,0,0,0.0474631093429888,0.129608132086712,0.0843815488852227,0.014348468008234,0.0103299850333665,0.0171932016647622,0,2.89925538314714,0
0.0661076930739737,0,0,0,0.0783598342919152,0.0376492551017082,0.0201304694177991,0,0,0,0.0481570796578626,0.102437719936158,0.084556102318369,0.0145989271824733,0.0104356407224151,0.0167831005375671,0,3.25860974997246,0
0,0,0,0,0.0735448125262062,0.0384961227366052,0.0253388718801727,0,0,0,0.0512625904876863,0.0971076479838094,0.0827982268476611,0.0149434638732989,0.010536015654764,0.0164689575193197,0,3.46168799551639,0
0,0,0,0,0.0572213526674682,0.0246470262651528,0.0330351601992007,0,0,0,0.0549208702379711,0.114651025578559,0.0807943793175997,0.0155173438116338,0.010584537708206,0.0162355557751272,0,3.57084568554282,0
0,0,0,0,0.0477075913944365,0.0288648274700536,0.0323339368835606,0,0,0,0.0578583729368248,0.141632016858757,0.0777954994525159,0.0163319358602252,0.010561616771659,0.0161427080235597,0,3.63321067740596,0
0,0,0,0,0.0448763150775646,0.0310597575263114,0.0316477021891772,0,0,0,0.0578577833957592,0.170759659524661,0.0728070811254332,0.0173307333776686,0.0104666016689218,0.0162663706150676,0,3.61727762315268,0
0,0,0,0,0.0417712706771282,0.032820083998359,0.0309885621900118,0,0,0,0.0530473855621949,0.202220701848439,0.0663513808295747,0.018313323777264,0.0103150254758542,0.016688755116242,0,3.504729925042,0
0.159097524869457,0,0,0,0.0386452026839877,0.0342060089530803,0.0304556259002097,0,0,0,0.0440355174524923,0.23077829906402,0.0590597480210755,0.0194771138289618,0.0101114085306695,0.0174427966507873,0,3.32766493025585,0
0.852766326764933,0,0,0,0.0355991780527908,0.0351044048916014,0.0300276682056994,0,0,0,0.0328011262528727,0.256657748595059,0.0509078524193638,0.0210846140400258,0.00985344744188568,0.0185663951225849,0,3.17643079247761,0
2.22705808478239,0,0,0,0.0327916843587632,0.0354314437892824,0.0296670802788237,0,0,0,0.0243376366110689,0.276893811587836,0.0412802556511886,0.0234218585858553,0.00969158798288814,0.020270426906429,0,2.98380112302287,0
3.86810026710113,0,0,0,0.0302128803193251,0.0351754706483183,0.0294225435822934,0,0,0,0.0243129254512947,0.288889594909868,0.0318909924463462,0.0263793526346752,0.00987840097450356,0.022843491598531,0,2.75427528072196,0
5.17380757639149,0,0,0,0.0280452408686834,0.034533358900297,0.0292123236876937,0,0,0,0.032013614992435,0.293532315701523,0.0241124748956926,0.0289243779526051,0.0103290899530785,0.025060144648686,0,2.52275598276814,0
6.194105216712,0,0,0,0.0262361783144651,0.0335232747772624,0.0290183872649424,0,0,0,0.0409337632370542,0.292343350130611,0.0185159096744454,0.029842830316961,0.0101825703827336,0.0257291323443257,0,2.33316925433434,0
6.26504772195485,0,0,0,0.0247512859413928,0.0322802452445583,0.0288643461837941,0,0,0,0.0470292203005793,0.284297906529649,0.0154631032880974,0.0292296941068612,0.00913566488389121,0.0247118081108791,0,2.19229533218677,0
5.99032281552121,0,0,0,0.0235012260618457,0.0310816418059476,0.0287084040955713,0,0,0,0.0496622851471268,0.270409981468844,0.014205789128204,0.029782232810013,0.00934503883221696,0.0252337951925678,0,2.14354950126272,0
5.64925962498283,0,0,0,0.0225245792592267,0.0298461023421048,0.0285548263871993,0,0,0,0.0495562649355551,0.252101507855136,0.0136741062592156,0.030561196766098,0.0100876560823001,0.0244413948142051,0,2.05366214478893,0
5.34453565888461,0,0,0,0.0216311429753954,0.028877570142866,0.0283392840170393,0,0,0,0.048051451439135,0.228933473502154,0.0118767166877739,0.0301506329155747,0.0105088235639498,0.0171612444515447,0,1.75675949012779,0
5.04221933843174,0,0,0,0.0208289771903,0.0282045706956793,0.0281337160710871,0,0,0,0.0411081048213457,0.197934281536133,0.00979326295092245,0.0297042365277598,0.0119766710073135,0.0144636219980506,0,1.6251973434882,0
4.77607098910404,0,0,0,0.0201680768312533,0.0277314322268817,0.0279965399727351,0,0,0,0.0325128246819987,0.166972953526946,0.00798644225391286,0.0311982647435676,0.0154906741612985,0.0168479013711574,0,1.53729767205154,0
4.59745142694632,0,0,0,0.0195018378538045,0.0275588223734628,0.0278686240469989,0,0,0,0.0247288839123219,0.136810109008956,0.00643381283122683,0.0315555389032449,0.0176795681403547,0.0168840528626742,0,1.36714941651287,0
4.46496440420365,0,0,0,0.0188745438253492,0.0275369237022435,0.027742785174781,0,0,0,0.0174297748955003,0.105238193765742,0.00527556544766901,0.0265377780894173,0.0102493073606219,0.00705090446706972,0,1.21196005859228,0
4.4276377692622,0,0,0,0.0183676085590665,0.027673118395522,0.0276273236425394,0,0,0,0.0108880844198817,0.0733085990379667,0.00323909824286236,0.0252570351853048,0.00874116613665938,0.00651083743198465,0,1.11945689885187,0
4.49216252048467,0,0,0,0.0178941933672784,0.0278571196358691,0.0275223330623216,0,0,0,0.00559509166302112,0.045231821650559,0.00118493481554009,0.0250795674839957,0.00841355318653418,0.00714603503751312,0,1.0106112145403,0
4.66129808623097,0,0,0,0.0174958120331006,0.028129454768916,0.0274758498418384,0,0,0,0.00405836769777662,0.0210227608255198,0.000452912793887016,0.0252919242444339,0.00845948124564759,0.00737068986493467,0,0.800875976212316,0
4.86612396977239,0,0,0,0.0172221886933401,0.0284246735141931,0.0274033899278421,0,0,0,0.00133829942424883,0.00690960469441998,0.00044808786140083,0.025465923688678,0.00841874060261031,0.00801694186792013,0,0.245143137552069,0
5.14851355796683,0,0,0,0.0170699460925565,0.0286604712220544,0.02731755107138,0,0,0,0.000304501816584625,0.00137679644405555,0.000223818861899773,0.0256275154053446,0.00837474600794851,0.00900891186883976,0,0.0578704526638525,0
5.50849448277263,0,0,0,0.0170161405659703,0.0289684421577701,0.0271952648733624,0,0,0,0,0,0,0.0257094909993209,0.00844230151009204,0.0101919016666409,0,0,0
5.8628282859154,0,0,0,0.0170778489848201,0.0292065153187211,0.0270410344412482,0,0,0,0,0,0,0.0257140808954332,0.00865989750190782,0.0112846824539625,0,0,0
6.25959813821167,0,0,0,0.017299731548319,0.0293391272199373,0.0268468538459229,0,0,0,0,0,0,0.0256402103103222,0.00905083180006636,0.0120200709890002,0,0,0
6.68219593231125,0.000941670592543325,0.000337603331481285,0.000789014633020821,0.0175330117961961,0.0294320266740583,0.0265528111577517,0,0.192176703752638,0,0,0,0,0.0255189198427888,0.0096056584953333,0.0124019364991928,0,0,0
7.11103541040629,0.00271356647302092,0.000592943223301439,0.00251830161006301,0.0177851276929546,0.0294246376406119,0.0261944828188909,0,0.59235446591219,0,0,0,0,0.0253815966015473,0.0103149649619406,0.0124135608700466,0,0,0
